z (m),u (m/s),V (1/s),T (K),rho (kg/m3),N2,H,H2,O,OH,O2,H2O2,H2O,HO2,CO,CH3,CH2O,CO2,CH4,C2H2,C2H4,CH2CO,C2H6,C,CH,HCO,TXCH2,SXCH2,C2H3,C2H5,HCCO,CH3CHO,CH2CHO,C2H5O
0.350634765625,3.189513417946841,0.0,1881.3608544583428,0.1825854318316962,0.7281589721187274,0.00016172490108142237,0.00032345687243579685,0.0031200812402570575,0.004854526021838812,0.05654841353441712,1.3944915912594104e-06,0.05855296387028016,4.231939557791466e-06,0.022774684354005505,7.236459960645924e-12,6.864507980295261e-11,0.1254995186721849,2.7266793212892738e-11,1.7953679574559297e-13,1.217513093640801e-13,7.622415766625351e-14,2.72070848599855e-18,1.737352069093848e-14,6.83329926359202e-14,3.187946657616213e-08,4.3134280806444083e-13,6.737881884943526e-14,6.925682497574245e-15,6.346725220276157e-17,4.3464437868009726e-14,5.54269719791671e-17,3.750964561032051e-15,1.5847431113458628e-21
0.35064697265625,3.1945545367423405,0.0,1884.811207000928,0.18229730563394164,0.7281290785041803,0.00015968534712820865,0.0003218488910748355,0.0030943606227399963,0.0048572983944902524,0.05634708118485062,1.3737731511197177e-06,0.058586884427509596,4.1597240664452785e-06,0.022441859702040025,4.639017838029656e-12,6.289510348733737e-11,0.1260563384286174,1.7327855585055247e-11,9.721999047645692e-14,6.418005660442313e-14,4.213308626165959e-14,1.370765354118878e-18,1.0985889047892297e-14,4.363422165106676e-14,3.091468934441739e-08,2.772087118347385e-13,4.3169826791256184e-14,3.649506581224889e-15,3.258730622474914e-17,2.395647284835592e-14,3.0637317310637095e-17,1.9453338638123866e-15,8.099784834980619e-22
0.35065917968750004,3.199485601171443,0.0,1888.180592241582,0.18201634804532066,0.7281010240140766,0.00015765287004591326,0.0003202048915915106,0.003068593279971856,0.0048592698301775945,0.05615451831886323,1.353547774181457e-06,0.058622681706282785,4.089882461853395e-06,0.022125549573793153,2.9762429889596514e-12,5.869944629149368e-11,0.1265850320163901,1.1021634885701249e-11,5.271326939009447e-14,3.38813721623185e-14,2.3408951510221032e-14,6.922430815660519e-19,6.9534519410575515e-15,2.7895274221529013e-14,2.999551507349866e-08,1.783827099914087e-13,2.768298394407246e-14,1.9255081074853362e-15,1.6760472191348472e-17,1.323785753458245e-14,1.7122594346819293e-17,1.0104509059253434e-15,4.1484261713011845e-22
0.35067138671875003,3.204309760744422,0.0,1891.471706514421,0.18174231838732124,0.7280746988366648,0.0001556304654269589,0.0003185281703066169,0.003042819796895701,0.00486049006829103,0.05597017621987189,1.3338032287844223e-06,0.05866016320559013,4.022305954234697e-06,0.021824672221083866,1.9109164508681407e-12,5.552017967615304e-11,0.12708743572294015,7.0166728096788386e-12,2.861882447428149e-14,1.7912648702237767e-14,1.3078254732659685e-14,3.503975815005265e-19,4.405046831332309e-15,1.7852489560783084e-14,2.911908295276371e-08,1.1492240956897212e-13,1.7766371842000213e-14,1.0171994780593988e-15,8.635091976520309e-18,7.335169027341708e-15,9.67016717352331e-18,5.256709349175991e-16,2.1290911009854893e-22
0.35068359375,3.209030043790405,0.0,1894.68712742257,0.18147498677231147,0.7280500000035068,0.00015362077871856214,0.00031682200627010837,0.0030170762585232727,0.004861005595711195,0.05579354766271704,1.314527284229557e-06,0.0586991480672409,3.956892627984837e-06,0.021538219799394753,1.2277183454676038e-12,5.301364079100521e-11,0.12756526006641317,4.470511530310674e-12,1.5556934485079913e-14,9.483518525313097e-15,7.349883041538967e-15,1.777609891811838e-19,2.7927174284626764e-15,1.1435740230390802e-14,2.828275132342049e-08,7.411030145224675e-14,1.140989738311202e-14,5.38016368264171e-16,4.456193928038245e-18,4.076319537498522e-15,5.514777012552718e-18,2.738847011689162e-16,1.094918434139603e-22
0.35069580078125,3.213649361575306,0.0,1897.8293173034428,0.18121413359898933,0.7280268314680144,0.00015162613798398183,0.00031508961770120904,0.0029913947628565315,0.004860859950037859,0.05562416346113328,1.2957078135688339e-06,0.05873946699528579,3.8935468934525915e-06,0.02126525417395416,7.890402271205434e-13,5.09594688433765e-11,0.1280200966395761,2.8496171127937344e-12,8.46435776511598e-15,5.026304826979406e-15,4.155476471604176e-15,9.035332363147512e-20,1.771292778225484e-15,7.329557814272478e-15,2.7484075281482003e-08,4.781926211731181e-14,7.330174249954378e-15,2.848249154292121e-16,2.302701286868087e-18,2.2717137780023676e-15,3.172594101893226e-18,1.428699448693278e-16,5.640380748692678e-23
0.3507080078125,3.2181705120436668,0.0,1900.9006265636892,0.18095954908833986,0.7280051041642045,0.00014964858303330843,0.00031333413025995307,0.0029658038688622082,0.004860094021616974,0.05546158937926445,1.2773328724596793e-06,0.058780962029663125,3.8321788931437626e-06,0.02100490293156636,5.068283470758449e-13,4.921566432375117e-11,0.12845342460739267,1.8156642833741326e-12,4.603575437330063e-15,2.6632768819571264e-15,2.3618547531787835e-15,4.59523150891507e-20,1.1229890814110654e-15,4.696376819763424e-15,2.6720788469090135e-08,3.084393671678108e-14,4.706613709540291e-15,1.5072247403989148e-16,1.1898987791941613e-18,1.2683220946578405e-15,1.838100973495916e-18,7.451797884691927e-17,2.906697302313483e-23
0.35072021484375,3.222596183122453,0.0,1903.9032967625085,0.1807110328618811,0.7279847360704212,0.00014768989113660136,0.00031155855499433703,0.002940328990675267,0.004858746386186835,0.055305423334433584,1.259390672156673e-06,0.05882348619741823,3.7727035384930297e-06,0.020756355613542294,3.246215417348523e-13,4.7690063912029074e-11,0.12886661682700248,1.1536429475810123e-12,2.490535895207175e-15,1.403364156387337e-15,1.344729909643754e-15,2.325421922090579e-20,7.100840033218571e-16,3.0015492924650083e-15,2.5990785733830503e-08,1.9840705307259375e-14,3.0133797851548267e-15,7.930490093014156e-17,6.116255666856539e-19,7.0639061784747e-16,1.0686410589176183e-18,3.865801276869747e-17,1.4906381801169487e-23
0.350732421875,3.226928955452206,0.0,1906.8394632693833,0.18046839356809005,0.7279656523073719,0.0001457515993469118,0.00030976577439317197,0.002914992745568762,0.004856853722324302,0.05515529281369995,1.2418687753855982e-06,0.05886690304684772,3.7150377735309496e-06,0.020518860184666487,2.0607472517523001e-13,4.632215944955581e-11,0.12926094555987871,7.262989771858595e-13,1.3154870957966033e-15,7.198795782015943e-16,7.568917204430861e-16,1.1421849255925632e-20,4.450468209408951e-16,1.9023220765525873e-15,2.5292086142099892e-08,1.2652676483511028e-14,1.9121902601067356e-15,4.061385050277479e-17,3.059690804020763e-19,3.863177361278969e-16,6.169153291767286e-19,1.9517818989098972e-17,7.446251613764105e-24
0.35075683593749996,3.2353246377878224,0.0,1912.518585195079,0.1800000772556186,0.7279311722442383,0.000141942900349444,0.0003061395353631526,0.002864834170969607,0.0048515444488432926,0.05487231195011814,1.2080525288248372e-06,0.058955967009379294,3.604944427115302e-06,0.020075260746027643,8.926945564754015e-14,4.3939495905700743e-11,0.129995989970216,3.101429375223622e-13,4.275112331481206e-16,2.237640052065083e-16,2.7700332108048006e-16,3.3185615619409884e-21,1.88366828564304e-16,8.224266463303955e-16,2.3983199545445054e-08,5.529516678656315e-15,8.275999377061302e-16,1.257990053500475e-17,9.070130227751798e-20,1.3369279472396766e-16,2.2923734056043345e-19,5.890944642621e-18,2.199473884766443e-24
0.35078125,3.2433893316301416,0.0,1917.9641457309424,0.17955250671559636,0.7279004380323636,0.00013822851982365665,0.0003024755309710342,0.00281542335300155,0.0048444731378099026,0.05460881582058495,1.175752465484075e-06,0.0590471026828029,3.501113112693572e-06,0.01966665449706117,3.8829307637165177e-14,4.1849960095303995e-11,0.13067168874083862,1.3298274549105986e-13,1.3976562501888821e-16,6.994136836073964e-17,1.0409621245201149e-16,9.6772609528172e-22,8.054889484932302e-17,3.590741734244256e-16,2.2777146775049814e-08,2.4276574429473975e-15,3.596507737641385e-16,3.916118160033784e-18,2.7034998421412372e-20,4.722089170577063e-17,8.643879028976355e-20,1.787018486681732e-18,6.546281234196128e-25
0.3508056640625,3.251141311208363,0.0,1923.1906402997633,0.17912438402511865,0.7278729699074342,0.00013461429925859707,0.00029879108386423453,0.0027668595145800205,0.004835849746057753,0.05436267063292096,1.1448863763857839e-06,0.05913957240427312,3.4030762724867674e-06,0.019288748281667226,1.6955902977979377e-14,3.997342968399456e-11,0.131295354464288,5.725999162580235e-14,4.5965703297703094e-17,2.1984170967510462e-17,4.017985736922283e-17,2.837863300754542e-22,3.507825254256538e-17,1.5929037720992352e-16,2.1662965465127072e-08,1.0705276643678977e-15,1.5691153054276141e-16,1.2254392434386255e-18,8.110088314201155e-21,1.7043986984987695e-17,3.3093425023987604e-20,5.454341183233944e-19,1.9643367689365454e-25
0.350830078125,3.2585976219456163,0.0,1928.2114079171688,0.17871451228799,0.7278483491429093,0.00013110409838329673,0.00029510123688977687,0.0027192182915326346,0.004825863323265678,0.05413201547112251,1.1153750302976525e-06,0.05923275286913591,3.310402381680232e-06,0.018937820165533522,7.433455662069079e-15,3.826521768391451e-11,0.13187332895449477,2.4760298063969715e-14,1.5206838249108655e-17,6.949087563587283e-18,1.5922499521622848e-17,8.377666000419188e-23,1.582418066780128e-17,7.278842166894203e-17,2.0631030198832158e-08,4.744097635840576e-16,6.87429219636909e-17,3.8550073226894336e-19,2.448770155738497e-21,6.303501061325195e-18,1.2843664409625501e-20,1.6754572207088581e-19,5.943950908882828e-26
0.3508544921875,3.2657741727538983,0.0,1933.0387344759338,0.17832178648707206,0.7278262109811939,0.00012770017390124674,0.00029141890904729105,0.0026725559823097683,0.004814682905297379,0.053915225701008596,1.087144109529303e-06,0.059326121574689465,3.222702038591044e-06,0.018610644593426193,3.2720815746523192e-15,3.66974208750427e-11,0.13241110962332026,1.075295019070072e-14,5.060670304418275e-18,2.2089668341703866e-18,6.472599679579441e-18,2.4910130504891087e-23,7.635567756403413e-18,3.517047459829656e-17,1.9672953613930087e-08,2.1159855141285074e-16,3.0258748900017285e-17,1.2192149225361438e-19,7.442062292138396e-22,2.39989585593925e-18,5.045259328008334e-21,5.180476719187677e-20,1.8141266707544663e-26
0.35087890624999996,3.2726858173647178,0.0,1937.6839449316465,0.1779451854678035,0.7278062382377725,0.0001244034899817253,0.0002877550859555683,0.0026269129304925293,0.0048024592770529095,0.05371088125985373,1.0601238923863394e-06,0.05941924381209312,3.1396235486836626e-06,0.01830442666658373,1.4465833862123241e-15,3.525056476165461e-11,0.13291346067610982,4.690078364210735e-15,1.6940930973628535e-18,7.061384051844591e-19,2.6976201158241142e-18,7.461942249167281e-24,4.133909479547821e-18,1.8722822337961905e-17,1.878141419340289e-08,9.531218996756828e-17,1.3399263936432493e-17,3.876781684837623e-20,2.276414873701161e-22,9.490025903155176e-19,2.003789357080268e-21,1.612610713943171e-20,5.586153225127129e-27
0.35090332031249993,3.279346427935063,0.0,1942.1574866190979,0.1775837647977663,0.7277881555098833,0.00012121397510161536,0.00028411902060171716,0.0025823162992259226,0.0047893268356706785,0.05351773932590261,1.0342489495510898e-06,0.05951176074241034,3.0608483409266206e-06,0.018016744617139667,6.426963728823328e-16,3.3909816635190564e-11,0.13338451059286338,2.054590075329443e-15,5.704669481929891e-19,2.2699679503759218e-19,1.1539237830240791e-18,2.2520648818188953e-24,2.6245738098132573e-18,1.1475065716070637e-17,1.7950005331681714e-08,4.367030824784892e-17,5.98579927626964e-18,1.2393818185432207e-20,7.008193544394041e-23,3.9679198849213706e-19,8.042224561487378e-22,5.055063363021725e-21,1.736083514734929e-27
0.35092773437499997,3.285768962304903,0.0,1946.4690047156516,0.17723665036396904,0.7277717239679405,0.00011813073513970656,0.000280518430744711,0.002538782376668986,0.00477540533275452,0.053334710790549175,1.0094578797337906e-06,0.0596033787081057,2.986086985764945e-06,0.0177454996164591,2.8731639695361823e-16,3.2663202058062134e-11,0.13382783729100936,9.040228066302252e-16,1.932464715905566e-19,7.337773583541647e-20,5.091013995951002e-19,6.847833841301502e-25,1.9654181794951713e-18,8.238910310845064e-18,1.71731059592786e-08,2.06493900968045e-17,2.7135521836917174e-18,3.983657602064359e-21,2.1713809080454948e-23,1.813467743645938e-19,3.263015301199935e-22,1.5964559242905597e-21,5.44838607611299e-28
0.3509521484375,3.291965525612259,0.0,1950.6274104910574,0.17690303261620718,0.7277567367094706,0.0001151522301743598,0.00027695968551792315,0.002496318503890375,0.0047608014457390276,0.053160840000313674,9.856930629762652e-07,0.05969385977616952,2.9150757840560635e-06,0.01748887210695907,1.2959459697621565e-16,3.150070753235112e-11,0.13424654229565477,3.995546179792279e-16,6.586547593028837e-20,2.385092199339696e-20,2.345882391957547e-19,2.0976667633111754e-25,1.670718665750719e-18,6.7579463705277614e-18,1.644577006587425e-08,1.034484650306183e-17,1.263536208998469e-18,1.2873525588148181e-21,6.770422701450103e-24,9.50922743009135e-20,1.341000696574326e-22,5.08413579959144e-22,1.7280653407921868e-28
0.3509765625,3.297947426718408,0.0,1954.6409428705986,0.17658216138644944,0.7277430146478405,0.00011227642092848977,0.00027344797746869096,0.0024549246927343706,0.004745610179760215,0.05299528730692056,9.629004263342222e-07,0.05978301344350442,2.847573843090106e-06,0.017245283905203246,5.931773694201612e-17,3.041378511972996e-11,0.13464331515733105,1.7741570332060076e-16,2.2599190390218563e-20,7.795082984290717e-21,1.1573143960803235e-19,6.472705087051244e-26,1.5331986894444474e-18,6.047533725579312e-18,1.5763632564739018e-08,5.710036351136742e-18,6.183214485889644e-19,4.182578858963484e-22,2.1243038482471407e-24,5.959377328353376e-20,5.610332665276455e-23,1.6361622813398758e-22,5.547316545107715e-29
0.35100097656249996,3.3037252297848223,0.0,1958.5172237978811,0.1762733412266085,0.7277304029016766,0.00010950088974910391,0.0002699874785032191,0.0024145949863512203,0.0047299161147854206,0.052837314033107534,9.410292219445645e-07,0.059870689408063574,2.783360563629185e-06,0.017013365387810973,2.787714782913405e-17,2.939504769022573e-11,0.13502048925795015,7.917770601051605e-17,7.817081231969949e-21,2.5614557798244407e-21,6.347324981156834e-20,2.011635403762256e-26,1.4640864736067622e-18,5.676573518524432e-18,1.5122829188057048e-08,3.611914122730527e-18,3.298778545944991e-19,1.366202921302397e-22,6.706673045353286e-25,4.4511779283953686e-20,2.4157417811232386e-23,5.349420037539998e-23,1.8077409770882806e-29
0.351025390625,3.3093088012831204,0.0,1962.2633078559875,0.1759759272156824,0.7277187676478469,0.0001068229401982425,0.00026658147954314646,0.0023753186046467077,0.00471379451468097,0.05268626952212295,9.200318182632662e-07,0.05995677130030616,2.7222334734378256e-06,0.016791927138199478,1.3751736378961812e-17,2.8438061020565128e-11,0.13538009003880488,3.554710097558819e-17,2.736847885994025e-21,8.462084661339323e-22,4.015149550195341e-20,6.296091954112597e-27,1.4252146951518198e-18,5.4557251577494384e-18,1.4519928366928957e-08,2.652574559631783e-18,2.0017953698642946e-19,4.486565037246729e-23,2.1303639030763416e-25,3.7830972332140096e-20,1.0934909062854836e-23,1.8016990953782263e-23,6.0206564037573165e-30
0.3510498046875,3.314707352677513,0.0,1965.8857265743325,0.17568932119404304,0.7277079934011598,0.00010423967867480366,0.00026323251448694606,0.002337080909201896,0.004697312313823995,0.05254157998962207,8.998635049784575e-07,0.06004117126989947,2.6640063530851724e-06,0.016579935498743467,7.376310077173097e-18,2.7537189880600766e-11,0.13572387657512666,1.6086654455992332e-17,9.803953745187917e-22,2.8103779740014097e-22,2.956980553321299e-20,1.9842341675218798e-27,1.400099250298303e-18,5.301599172078242e-18,1.39518733086261e-08,2.2061084210645874e-18,1.413729422820848e-19,1.48142067155496e-23,6.808034873474379e-26,3.4682128526855397e-20,5.386554381896815e-24,6.4688962941718646e-24,2.0814852986102698e-30
0.35107421875,3.319929478983643,0.0,1969.3905278089671,0.17541296838844242,0.7276979806871136,0.00010174808093110237,0.00025994246952066566,0.002299864216633252,0.004680528995694804,0.05240273893866393,8.804823118801288e-07,0.060123825327704855,2.608507608393582e-06,0.01637649153774373,4.48305206297476e-18,2.668747755697345e-11,0.13605337731346123,7.36977316124093e-18,3.6930915627004315e-22,9.382554471915913e-23,2.4661122294610406e-20,6.29583725387552e-28,1.3815788369079316e-18,5.177397413125544e-18,1.3415932725150426e-08,1.9912922762697833e-18,1.143359851442748e-19,4.919829284512926e-24,2.1886477644857263e-26,3.304832155906522e-20,3.0096486678563246e-24,2.657108549760832e-24,7.728659364444694e-31
0.3510986328125,3.324983193371004,0.0,1972.7833105333086,0.1751463543965757,0.7276886440801149,9.934504585415143e-05,0.00025671267908802033,0.0022636484859112726,0.004663497378272665,0.05226929893185253,8.61848842315566e-07,0.06020468935014533,2.555578850613887e-06,0.016180813002676698,3.1603474821566273e-18,2.5884548219564945e-11,0.13636992068285564,3.4485128504182563e-18,1.5524134829667547e-22,3.1486194398352833e-23,2.2303015390986225e-20,2.0108666491926824e-28,1.366514102213133e-18,5.0668767781221045e-18,1.290965888401437e-08,1.8813437570565514e-18,1.0158220450896341e-19,1.6449983004286745e-24,7.0775415462309e-27,3.2076964277788346e-20,1.9554494833872804e-24,1.3702798009295196e-24,3.2763837587960894e-31
0.351123046875,3.3298759579280914,0.0,1976.0692553059584,0.17488900250541764,0.727679910589542,9.70274383985758e-05,0.0002535440100385061,0.002228411904618041,0.004646264325745539,0.052140864537008474,8.439261235475957e-07,0.06028373565957447,2.505073649692378e-06,0.01599221889049527,2.548638925183013e-18,2.512452608460725e-11,0.13667466118883714,1.6768139634583038e-18,7.961272439319048e-23,1.0620385885816116e-23,2.1100979365680485e-20,6.463763961547718e-29,1.3535064572113435e-18,4.9628890349565206e-18,1.243085183832382e-08,1.818923747072755e-18,9.526693031158896e-20,5.553695459893751e-25,2.3020355549656042e-27,3.140093648434722e-20,1.4592647056869776e-24,9.16758635434576e-25,1.7003045557132127e-31
